ID_C20        ID_spec        Survey           RA_spec                RA_C20                 Dec_spec               Dec_C20                K_C20                  K_diff                      i_C20                  i_diff                      z_spec                 z_C20                    Spec_QF                 Match_Flag              M_med                  M_16                   M_84                   SFR_med                    SFR_16                   SFR_84                    Age_med          Age_16           Age_84           NUV_abs                 u_abs                   r_abs                   V_abs                   J_abs                   chi-sqr_Lehare             Model_idx_Lephare     E(B-V)_Lephare          Overdensity_VMC             n_sigma                    sigma_5.0     sigma_4.5     sigma_4.0     sigma_3.5     sigma_3.0     sigma_2.5     sigma_2.0    
528012.0      417374         C3VO-DEIMOS      150.02865600585938     150.0286102294922      1.9282000064849854     1.9281959533691406     22.952999114990234     -0.049942001700401306       23.964000701904297     -0.07630900293588638        2.6041998863220215     2.771199941635132        2.0                     SINGLEMATCH             9.859479904174805      9.771659851074219      9.94163990020752       2.2110300064086914         2.1359100341796875       2.2790799140930176        104092000.0      49823700.0       131401000.0      -21.027000427246094     -22.007999420166016     -22.347000122070312     -22.246999740600586     -22.697999954223633     35.500999450683594         11.0                  0.30000001192092896     0.23649773013321596         2.5651596145207476         -99.0         -99.0         -99.0         -99.0         -99.0         58.0          18.0         
528083.0      425916         zCOSMOS          150.45333862304688     150.4532928466797      1.9285529851913452     1.9285390377044678     23.690799713134766     -1.926900029182434          24.663799285888672     -1.6434999704360962         2.089099884033203      1.6334999799728394       0.10000000149011612     SINGLEMATCH             9.436909675598145      9.369239807128906      9.498940467834473      1.3306699991226196         1.2296500205993652       1.4112399816513062        199252992.0      151194000.0      329080992.0      -20.01799964904785      -20.52199935913086      -21.113000869750977     -21.187999725341797     -21.417999267578125     50.476600646972656         5.0                   0.20000000298023224     -0.024006239617976315       -0.14274269622828395       -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
528152.0      417480         C3VO-DEIMOS      150.06849670410156     150.06846618652344     1.9284770488739014     1.9284549951553345     23.274200439453125     -0.01946599967777729        24.52519989013672      -0.06010200083255768        2.8963000774383545     2.952500104904175        2.0                     SINGLEMATCH             9.972140312194824      9.87699031829834       10.086400032043457     1.6932200193405151         1.5285199880599976       2.079430103302002         175442000.0      141255008.0      374228992.0      -21.121000289916992     -21.77199935913086      -22.274999618530273     -22.18000030517578      -22.64699935913086      21.15060043334961          1.0                   0.20000000298023224     0.3736127166886034          3.5348782203337805         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
528354.0      425918         zCOSMOS          150.2873077392578      150.2872772216797      1.9286309480667114     1.928629994392395      23.079299926757812     1.0442999601364136          24.469499588012695     1.0709999799728394          2.347100019454956      2.4999001026153564       0.10000000149011612     SINGLEMATCH             9.655570030212402      9.581290245056152      9.740220069885254      1.508039951324463          1.4319700002670288       1.5866400003433228        173646000.0      109169000.0      311969984.0      -20.611000061035156     -21.075000762939453     -21.979999542236328     -21.73200035095215      -22.124000549316406     21.33989906311035          1.0                   0.20000000298023224     0.06924817671625219         0.9133345134532916         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
528451.0      425920         zCOSMOS          149.8451385498047      149.84512329101562     1.9288339614868164     1.9288389682769775     24.82159996032715      2.2988998889923096          24.678800582885742     -0.4342699944972992         2.1357998847961426     2.598599910736084        0.10000000149011612     SINGLEMATCH             8.85027027130127       8.816089630126953      8.88446044921875       1.499459981918335          1.431190013885498        1.567829966545105         50146800.0       46353000.0       54251100.0       -20.305999755859375     -20.18600082397461      -20.05500030517578      -20.74799919128418      -20.743999481201172     60.810001373291016         10.0                  0.20000000298023224     -0.021832364824898157       -0.12336811391371866       -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
528476.0      403951         zCOSMOS          149.9512481689453      149.9512176513672      1.9288840293884277     1.9288840293884277     22.965299606323242     -5.696100234985352          23.779600143432617     -2.5803000926971436         2.288599967956543      1.527400016784668        0.10000000149011612     SINGLEMATCH             9.941479682922363      9.876649856567383      10.002799987792969     1.3752100467681885         1.2936300039291382       1.4588899612426758        522739008.0      422049984.0      854299008.0      -21.264999389648438     -21.98699951171875      -22.051000595092773     -22.132999420166016     -22.33799934387207      188.75799560546875         2.0                   0.05000000074505806     0.12233602303373405         1.5199113723683575         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
529545.0      403930         zCOSMOS          149.7791290283203      149.7790985107422      1.9284919500350952     1.9284709692001343     21.859399795532227     -2.5072999000549316         23.672199249267578     -1.7624000310897827         2.421299934387207      2.0940001010894775       13.5                    SINGLEMATCH             10.55090045928955      10.516300201416016     10.585200309753418     1.3024100065231323         1.2327699661254883       1.3720500469207764        709918016.0      655208000.0      769180992.0      -21.490999221801758     -22.666000366210938     -23.27199935913086      -23.195999145507812     -23.479000091552734     185.6199951171875          2.0                   0.05000000074505806     0.03674132305333681         0.529908107613998          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
529563.0      425925         zCOSMOS          150.17420959472656     150.17417907714844     1.9285659790039062     1.9285670518875122     23.31130027770996      3.935699939727783           23.660900115966797     3.0804998874664307          2.059299945831299      2.066800117492676        3.5                     SINGLEMATCH             9.27260971069336       9.179189682006836      9.331999778747559      1.4631999731063843         1.3846100568771362       1.5496599674224854        147494000.0      97305696.0       174124000.0      -21.18400001525879      -21.347999572753906     -21.483999252319336     -21.56100082397461      -21.59600067138672      30.766799926757812         13.0                  0.10000000149011612     0.022460341184095987        0.3509773348640362         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
529579.0      425932         zCOSMOS          150.349609375          150.34957885742188     1.9298880100250244     1.929906964302063      23.99650001525879      -99.0                       24.72450065612793      -1.5081000328063965         2.400099992752075      1.798699975013733        0.10000000149011612     SINGLEMATCH             9.715499877929688      9.65248966217041       9.780059814453125      0.8930910229682922         0.8173959851264954       0.9708539843559265        934249984.0      678678976.0      1314739968.0     -19.968000411987305     -21.41900062561035      -21.117000579833984     -21.2810001373291       -21.5939998626709       49.55379867553711          6.0                   0.05000000074505806     0.10460441688930687         1.3268093440231317         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
529987.0      418009         zCOSMOS          150.3860321044922      150.38592529296875     1.9306399822235107     1.9306310415267944     24.228599548339844     -0.975820004940033          25.202800750732422     -1.1023000478744507         2.5151000022888184     2.2290000915527344       0.10000000149011612     SINGLEMATCH             9.333490371704102      9.207599639892578      9.425390243530273      0.9107949733734131         0.8210160136222839       1.2448099851608276        371092992.0      166018000.0      621011008.0      -20.618000030517578     -20.809999465942383     -20.979000091552734     -20.94099998474121      -21.066999435424805     11.705499649047852         1.0                   0.10000000149011612     0.07826238168137585         0.9790324664963532         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
530481.0      425940         zCOSMOS          150.06362915039062     150.0635986328125      1.930724024772644      1.9307080507278442     23.22879981994629      -1.7807999849319458         23.492900848388672     -2.005500078201294          2.788800001144409      2.809299945831299        3.5                     SINGLEMATCH             9.511019706726074      9.470359802246094      9.545999526977539      2.197200059890747          2.129199981689453        2.267080068588257         50193100.0       46366700.0       54335400.0       -21.895999908447266     -22.107999801635742     -22.184999465942383     -22.15399932861328      -22.634000778198242     25.886600494384766         13.0                  0.20000000298023224     0.10763278392705095         1.10570789086038           -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
530717.0      418018         zCOSMOS          150.10572814941406     150.10569763183594     1.9309569597244263     1.9309420585632324     23.7539005279541       0.33785998821258545         24.24920082092285      -0.01336199976503849        2.2804999351501465     1.4890999794006348       0.10000000149011612     SINGLEMATCH             9.616009712219238      9.54284954071045       9.690699577331543      1.1206599473953247         0.9711480140686035       1.26010000705719          425120992.0      295238016.0      610046976.0      -20.886999130249023     -21.87700080871582      -21.259000778198242     -21.638999938964844     -21.733999252319336     196.69400024414062         2.0                   0.05000000074505806     -0.07720698654459199        -0.7906720597551724        -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
532328.0      510573543      VUDS             149.9571533203125      149.95713806152344     1.932958960533142      1.932939052581787      26.534000396728516     1.899999976158142           25.098899841308594     -0.12706999480724335        2.601599931716919      0.053199999034404755     4.0                     SINGLEMATCH             8.620650291442871      8.568079948425293      8.720100402832031      0.9746350049972534         0.9043970108032227       1.0587999820709229        91551000.0       48396200.0       119881000.0      -20.940000534057617     -20.816999435424805     -19.972000122070312     -19.975000381469727     -19.868999481201172     52.80080032348633          13.0                  0.10000000149011612     0.11020938635845083         1.2600725934132586         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
532811.0      404022         zCOSMOS          150.4561309814453      150.45608520507812     1.9331300258636475     1.9331120252609253     23.535499572753906     -1.2007999420166016         24.56060028076172      -1.6516000032424927         2.110300064086914      2.283900022506714        2.5                     SINGLEMATCH             9.253890037536621      9.217249870300293      9.289870262145996      1.891800045967102          1.8182200193405151       1.9653799533843994        50593600.0       46484700.0       55065500.0       -20.239999771118164     -20.88599967956543      -21.277000427246094     -21.31399917602539      -21.43899917602539      42.893001556396484         11.0                  0.30000001192092896     0.00887411654670537         0.20798194233426098        -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
532822.0      510622361      VUDS             149.69102478027344     149.6910400390625      1.9331610202789307     1.933143973350525      23.575300216674805     0.22026999294757843         24.445999145507812     -0.05202699825167656        2.3810999393463135     1.7268999814987183       2.0                     SINGLEMATCH             9.825630187988281      9.756230354309082      9.895770072937012      1.087980031967163          1.0141799449920654       1.1697900295257568        636945024.0      366065984.0      873252992.0      -20.552000045776367     -21.608999252319336     -21.520999908447266     -21.600000381469727     -22.000999450683594     70.77999877929688          2.0                   0.10000000149011612     0.21545235758937586         2.6321376145202695         -99.0         -99.0         -99.0         -99.0         -99.0         114.0         4.0          
532944.0      403990         zCOSMOS          150.07351684570312     150.073486328125       1.9319809675216675     1.9319649934768677     22.34510040283203      1.36899995803833            23.540599822998047     1.1777000427246094          2.896199941635132      2.9553000926971436       2.5                     SINGLEMATCH             10.256600379943848     10.178899765014648     10.324299812316895     2.4918899536132812         2.4237799644470215       2.5651800632476807        142336000.0      117356000.0      169696992.0      -21.993000030517578     -22.763999938964844     -23.208999633789062     -23.108999252319336     -23.55699920654297      29.208900451660156         10.0                  0.30000001192092896     0.4681644883598703          4.397190304601124          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
533208.0      510548918      VUDS             150.0777130126953      150.0777130126953      1.9339890480041504     1.933948040008545      23.855499267578125     -0.11949999630451202        25.04450035095215      0.06254599988460541         2.897599935531616      2.97189998626709         3.0                     SINGLEMATCH             9.725950241088867      9.635290145874023      9.798700332641602      1.4003000259399414         1.320180058479309        1.4750900268554688        332132000.0      218748000.0      541988992.0      -20.211000442504883     -21.170000076293945     -21.673999786376953     -21.60099983215332      -21.910999298095703     12.498700141906738         5.0                   0.20000000298023224     0.5326653458835988          4.992424323235195          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
533652.0      425930         zCOSMOS          149.82200622558594     149.8219757080078      1.9299520254135132     1.9299349784851074     23.09469985961914      -99.0                       24.263099670410156     -99.0                       2.1940999031066895     1.1512999534606934       0.10000000149011612     SINGLEMATCH             9.428580284118652      9.385930061340332      9.475159645080566      2.0970399379730225         2.029010057449341        2.167020082473755         50246700.0       46382500.0       54432700.0       -20.645999908447266     -21.823999404907227     -21.80900001525879      -22.011999130249023     -22.052000045776367     162.42300415039062         10.0                  0.30000001192092896     0.06658780420760246         0.8467490190241275         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
534088.0      5110119244     VUDS             150.24996948242188     150.24993896484375     1.9344769716262817     1.9344539642333984     24.95359992980957      -99.0                       25.20829963684082      -0.0677189975976944         2.7358999252319336     0.20350000262260437      2.0                     SINGLEMATCH             8.140040397644043      7.997799873352051      8.229290008544922      0.6075350046157837         0.4659869968891144       0.8231139779090881        52472200.0       47030300.0       112568000.0      -19.884000778198242     -19.208999633789062     -19.145999908447266     -19.208999633789062     -18.516000747680664     27.2273006439209           11.0                  0.05000000074505806     -0.09573597426188732        -0.7682812807784933        -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
534615.0      510622049      VUDS             149.644775390625       149.64479064941406     1.9351409673690796     1.9351290464401245     23.182100296020508     0.1150600016117096          25.04789924621582      0.06487700343132019         2.5999999046325684     2.5072999000549316       2.0                     SINGLEMATCH             10.215100288391113     10.093899726867676     10.285200119018555     1.3663699626922607         1.2682499885559082       1.6147799491882324        1011230016.0     478286016.0      1455670016.0     -20.493999481201172     -21.731000900268555     -22.118999481201172     -21.99799919128418      -22.7189998626709       15.785200119018555         2.0                   0.20000000298023224     0.42173915824727554         4.500467608841183          -99.0         61.0          45.0          38.0          32.0          28.0          4.0          
535226.0      421701         C3VO-DEIMOS      150.020263671875       150.02023315429688     1.935811996459961      1.935817003250122      24.377099990844727     0.43191999197006226         24.494400024414062     -0.03794100135564804        2.905600070953369      2.863600015640259        4.0                     SINGLEMATCH             9.479949951171875      9.361889839172363      9.569589614868164      1.2258000373840332         1.0660500526428223       1.3480499982833862        323161984.0      160803008.0      444532992.0      -21.06999969482422      -20.871000289916992     -21.099000930786133     -21.08799934387207      -21.665000915527344     19.000900268554688         11.0                  0.10000000149011612     0.18551906712296348         1.8273135119705426         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
535229.0      510573249      VUDS             149.95236206054688     149.95237731933594     1.9354699850082397     1.9353909492492676     24.31049919128418      -99.0                       25.028799057006836     -0.20124000310897827        2.684000015258789      2.8492000102996826       2.0                     SINGLEMATCH             9.23330020904541       9.077070236206055      9.308950424194336      1.4296400547027588         1.3368899822235107       1.5127099752426147        132269000.0      55360100.0       174755008.0      -20.301000595092773     -20.916000366210938     -21.033000946044922     -20.986000061035156     -20.993000030517578     14.488900184631348         11.0                  0.20000000298023224     0.2339421615344992          2.388262284552908          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         36.0         
535721.0      510548478      VUDS             150.12208557128906     150.1220703125         1.9353959560394287     1.9353679418563843     22.183300018310547     0.153329998254776           23.683700561523438     -0.014268999919295311       2.3863000869750977     2.289400100708008        2.0                     SINGLEMATCH             10.123700141906738     9.984959602355957      10.180100440979004     2.174949884414673          2.106019973754883        2.258539915084839         130025000.0      114143000.0      170144000.0      -21.43000030517578      -22.518999099731445     -22.91200065612793      -22.731000900268555     -22.905000686645508     98.25140380859375          5.0                   0.30000001192092896     0.08225023525189415         1.0661214245718265         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
535887.0      422167         C3VO-DEIMOS      149.95338439941406     149.95333862304688     1.9367849826812744     1.9368089437484741     24.598800659179688     -0.48006001114845276        25.273500442504883     -0.07416299730539322        2.904900074005127      2.965100049972534        2.0                     SINGLEMATCH             9.160329818725586      9.013529777526855      9.318670272827148      1.3198699951171875         0.880731999874115        1.4509199857711792        136879008.0      54297200.0       354980000.0      -20.027000427246094     -21.086000442504883     -20.908000946044922     -20.864999771118164     -20.761999130249023     12.993499755859375         11.0                  0.20000000298023224     0.055218296452527196        0.6335250942095318         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
535921.0      418071         zCOSMOS          150.28643798828125     150.28640747070312     1.9362519979476929     1.936277985572815      24.80769920349121      0.8152700066566467          24.747900009155273     0.5117499828338623          2.0571999549865723     1.9970999956130981       2.5                     SINGLEMATCH             8.943010330200195      8.771080017089844      9.044150352478027      0.9405580163002014         0.8330039978027344       1.3938900232315063        131700000.0      50424700.0       252846000.0      -19.968000411987305     -20.41900062561035      -19.98900032043457      -19.965999603271484     -20.770999908447266     27.24690055847168          10.0                  0.20000000298023224     -0.01003481430801096        0.004439454277587319       -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
535995.0      510621946      VUDS             149.68792724609375     149.6879425048828      1.9359560012817383     1.9359320402145386     23.138999938964844     -0.12897999584674835        24.289400100708008     -0.0655990019440651         2.9911999702453613     2.1700000762939453       3.0                     SINGLEMATCH             10.133500099182129     10.076700210571289     10.260600090026855     0.9609130024909973         0.8818439841270447       1.0475000143051147        661121984.0      598030016.0      727360000.0      -21.34000015258789      -21.961999893188477     -22.42099952697754      -22.38599967956543      -22.55299949645996      136.99899291992188         2.0                   0.0                     0.3923197282508005          4.034862348592003          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
536000.0      510547514      VUDS             150.11636352539062     150.1163330078125      1.9370369911193848     1.9369879961013794     25.364999771118164     0.9900199770927429          25.61680030822754      0.0797709971666336          2.1059999465942383     0.6917999982833862       32.0                    SINGLEMATCH             8.401240348815918      8.24740982055664       8.47896957397461       0.8137879967689514         0.7092859745025635       0.897724986076355         89720000.0       48153100.0       116973000.0      -19.235000610351562     -18.64900016784668      -19.45599937438965      -19.41699981689453      -19.746999740600586     95.3052978515625           11.0                  0.20000000298023224     -0.03822627345718075        -0.29547727655643913       -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
536027.0      510596939      VUDS             149.84454345703125     149.8445281982422      1.936730980873108      1.936689019203186      24.01569938659668      0.3007200062274933          24.920499801635742     -0.18154999613761902        2.981800079345703      3.0253000259399414       2.0                     SINGLEMATCH             9.219940185546875      9.152350425720215      9.36715030670166       1.5253000259399414         1.0737099647521973       1.6570099592208862        104087000.0      50633300.0       253482000.0      -20.62299919128418      -20.672000885009766     -21.540000915527344     -21.500999450683594     -20.902999877929688     30.106000900268555         11.0                  0.20000000298023224     0.24024041276238525         2.5215728288507715         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
536053.0      510123747      VUDS             149.828369140625       149.82830810546875     1.942065954208374      1.9420160055160522     20.704999923706055     -3.4539999961853027         22.174400329589844     -3.1975998878479004         2.9853999614715576     0.10260000079870224      2.0                     SINGLEMATCH             10.1496000289917       10.115599632263184     10.183899879455566     2.799999952316284          2.7320001125335693       2.868000030517578         50118700.0       46344700.0       54200100.0       -23.277000427246094     -24.33099937438965      -24.833999633789062     -24.812000274658203     -23.760000228881836     147.07699584960938         11.0                  0.20000000298023224     0.45066419328445567         4.615428267019383          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
536577.0      426004         zCOSMOS          149.93331909179688     149.93328857421875     1.9367810487747192     1.9367890357971191     23.479000091552734     1.0282000303268433          24.247100830078125     0.19389000535011292         2.1031999588012695     1.239400029182434        0.10000000149011612     SINGLEMATCH             9.313969612121582      9.257209777832031      9.378629684448242      1.1914000511169434         1.1224600076675415       1.266219973564148         172324000.0      135052000.0      316440992.0      -20.802000045776367     -21.275999069213867     -21.356000900268555     -20.672000885009766     -21.365999221801758     227.64300537109375         1.0                   0.10000000149011612     0.1315722034044374          1.5183020071574298         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
536624.0      510548045      VUDS             150.1385955810547      150.13858032226562     1.9370830059051514     1.9370559453964233     24.31279945373535      0.2488200068473816          25.15570068359375      -0.04532599821686745        2.373500108718872      1.9032000303268433       2.0                     SINGLEMATCH             9.220330238342285      9.13029956817627       9.295430183410645      0.5301709771156311         0.4439229965209961       0.6196529865264893        768840000.0      523144000.0      1149680000.0     -20.10099983215332      -20.666000366210938     -20.781999588012695     -20.454999923706055     -20.36400032043457      23.13680076599121          5.0                   0.0                     -0.011298262405481473       -0.03310963648720975       -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
536656.0      510596806      VUDS             149.8411102294922      149.8411102294922      1.9370390176773071     1.937006950378418      24.262500762939453     0.09746699780225754         24.800500869750977     -0.05150799825787544        2.6610000133514404     0.708899974822998        2.0                     SINGLEMATCH             8.976329803466797      8.924429893493652      9.163570404052734      1.5654699802398682         1.4924399852752686       1.6511499881744385        51705800.0       46809300.0       97061800.0       -20.606000900268555     -20.849000930786133     -21.059999465942383     -21.02899932861328      -21.089000701904297     32.67169952392578          13.0                  0.20000000298023224     -0.0683488161853664         -0.5524411877809767        -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
536927.0      426014         zCOSMOS          150.36451721191406     150.36448669433594     1.9367510080337524     1.936782956123352      23.15250015258789      2.0223000049591064          23.712600708007812     2.3166000843048096          2.971400022506714      2.8935000896453857       9.5                     SINGLEMATCH             9.639690399169922      9.560790061950684      9.70757007598877       1.582919955253601          1.4023000001907349       1.6957999467849731        202391008.0      117267000.0      268991008.0      -21.722000122070312     -21.81800079345703      -22.351999282836914     -22.354000091552734     -22.069000244140625     36.11309814453125          10.0                  0.10000000149011612     0.21121319994380405         2.1926782303630046         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
537381.0      423065         C3VO-DEIMOS      150.03631591796875     150.03627014160156     1.9382530450820923     1.9382630586624146     24.88089942932129      -0.19491000473499298        25.505300521850586     0.04585300013422966         2.025700092315674      2.7002999782562256       2.0                     SINGLEMATCH             8.788909912109375      8.747150421142578      8.842989921569824      1.3799799680709839         1.0349899530410767       1.4615700244903564        51264500.0       46681100.0       90578304.0       -19.547000885009766     -19.12700080871582      -19.832000732421875     -20.395999908447266     -20.308000564575195     30.131900787353516         11.0                  0.30000001192092896     0.02873075089586101         0.41704168617226617        -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
537562.0      404073         zCOSMOS          150.42831420898438     150.42828369140625     1.9368619918823242     1.9368549585342407     21.851200103759766     -1.5898000001907349         23.498300552368164     -0.9112200140953064         2.5513999462127686     2.717600107192993        3.5                     SINGLEMATCH             10.622099876403809     10.496600151062012     10.675600051879883     2.219719886779785          2.139859914779663        2.287719964981079         153246000.0      124935000.0      214887008.0      -21.62700080871582      -22.993000030517578     -23.413999557495117     -23.26799964904785      -24.03700065612793      58.92359924316406          1.0                   0.30000001192092896     -0.0008123245735387083      0.10334870800856233        -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
537830.0      510621720      VUDS             149.66705322265625     149.66708374023438     1.9378039836883545     1.9376740455627441     23.96500015258789      -0.07604599744081497        24.390600204467773     -0.2673799991607666         2.6031999588012695     2.5065999031066895       2.0                     SINGLEMATCH             9.158120155334473      9.084930419921875      9.307539939880371      1.2840800285339355         1.156730055809021        1.7542200088500977        102334000.0      48462000.0       175874000.0      -20.663999557495117     -20.996000289916992     -21.305999755859375     -21.284000396728516     -21.218000411987305     28.16860008239746          10.0                  0.20000000298023224     0.3121591226402315          3.348356274374635          -99.0         -99.0         -99.0         -99.0         32.0          28.0          4.0          
537862.0      5120522617     VUDS             150.25303649902344     150.25302124023438     1.937675952911377      1.9376829862594604     24.89419937133789      -99.0                       24.930500030517578     -0.34852999448776245        2.740000009536743      2.775599956512451        2.0                     SINGLEMATCH             9.01990032196045       8.88008975982666       9.152689933776855      1.0736199617385864         0.9234769940376282       1.1699199676513672        154762000.0      92639200.0       268467008.0      -20.582000732421875     -20.972000122070312     -20.55500030517578      -20.547000885009766     -20.785999298095703     15.350199699401855         13.0                  0.10000000149011612     -0.032872408637446525       -0.18024594649488002       -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
538223.0      404096         zCOSMOS          150.56246948242188     150.56240844726562     1.937701940536499      1.937680959701538      21.789199829101562     -3.02839994430542           23.962600708007812     -1.9651999473571777         2.24399995803833       1.5020999908447266       1.100000023841858       SINGLEMATCH             10.649999618530273     10.616000175476074     10.684000015258789     0.3003169894218445         0.23210200667381287      0.3685219883918762        562147008.0      519816992.0      608067968.0      -21.05500030517578      -22.665000915527344     -23.18000030517578      -23.02400016784668      -23.54599952697754      250.49899291992188         1.0                   0.0                     -0.14426343043945083        -1.5370742484579596        -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
538225.0      5100521696     VUDS             150.37741088867188     150.37738037109375     1.9383180141448975     1.9383169412612915     22.993900299072266     -0.11012999713420868        23.870899200439453     -0.3641299903392792         2.2079999446868896     1.1411999464035034       2.0                     SINGLEMATCH             9.482560157775879      9.388050079345703      9.529939651489258      2.144619941711426          1.6841800212860107       2.2502799034118652        52269600.0       46972100.0       118569000.0      -21.052000045776367     -21.591999053955078     -21.924999237060547     -21.875999450683594     -21.448999404907227     183.4980010986328          11.0                  0.30000001192092896     0.09321762696134644         1.1488578930665687         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
538286.0      510621409      VUDS             149.6370391845703      149.6370849609375      1.9385629892349243     1.9385550022125244     23.612899780273438     0.14687000215053558         24.447399139404297     0.037415001541376114        2.4472999572753906     0.15710000693798065      4.0                     SINGLEMATCH             8.752309799194336      8.715869903564453      8.789620399475098      1.3934600353240967         1.3254499435424805       1.4657599925994873        50362600.0       46416700.0       54643800.0       -20.735000610351562     -21.204999923706055     -21.538999557495117     -21.565000534057617     -20.322999954223633     81.80490112304688          13.0                  0.10000000149011612     0.33134906031732314         3.9323025890439913         -99.0         -99.0         -99.0         33.0          28.0          5.0           4.0          
538647.0      510572671      VUDS             149.9393768310547      149.93936157226562     1.938912034034729      1.9388819932937622     23.41550064086914      -0.5904800295829773         24.42620086669922      -0.38679999113082886        2.5028998851776123     2.58270001411438         3.0                     SINGLEMATCH             9.411529541015625      9.255539894104004      9.546730041503906      1.5733400583267212         1.5035200119018555       1.6582499742507935        120459000.0      51681800.0       200890000.0      -20.764999389648438     -21.173999786376953     -21.788000106811523     -21.729000091552734     -21.71299934387207      36.92219924926758          13.0                  0.20000000298023224     0.2928655243035989          3.390319275481449          -99.0         -99.0         -99.0         -99.0         22.0          20.0          5.0          
538752.0      510572775      VUDS             149.94122314453125     149.9412078857422      1.9392670392990112     1.93926203250885       24.350200653076172     -99.0                       24.911699295043945     0.01670599915087223         2.994499921798706      2.9547998905181885       3.0                     SINGLEMATCH             8.824310302734375      8.646900177001953      8.922089576721191      1.190659999847412          0.9627699851989746       1.3053699731826782        93024704.0       48454100.0       139451008.0      -20.416000366210938     -21.297000885009766     -21.139999389648438     -21.165000915527344     -21.19499969482422      27.82990074157715          12.0                  0.10000000149011612     0.15727301588290174         1.695992494176672          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
538777.0      426027         zCOSMOS          150.09390258789062     150.09388732910156     1.9381799697875977     1.9381799697875977     24.0492000579834       4.400400161743164           24.046899795532227     2.0833001136779785          2.8929998874664307     2.8880999088287354       2.5                     SINGLEMATCH             9.468230247497559      9.345290184020996      9.561599731445312      1.5518200397491455         1.4435900449752808       2.0092999935150146        115504000.0      49584600.0       169648000.0      -21.277000427246094     -21.56599998474121      -21.429000854492188     -21.406999588012695     -21.961999893188477     18.67930030822754          11.0                  0.20000000298023224     0.38094812203512657         3.597100446528814          -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
538782.0      404104         zCOSMOS          150.4017791748047      150.4017333984375      1.9382460117340088     1.9382339715957642     22.970399856567383     -1.8382999897003174         23.797300338745117     -1.826300024986267          2.4012999534606934     2.5280001163482666       2.5                     SINGLEMATCH             9.621060371398926      9.529120445251465      9.717490196228027      1.8837599754333496         1.8157600164413452       1.9617899656295776        128600000.0      52081000.0       166500992.0      -21.357999801635742     -21.749000549316406     -22.143999099731445     -22.077999114990234     -22.275999069213867     91.18329620361328          12.0                  0.20000000298023224     0.14928669293603902         1.8500772653755655         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0         -99.0        
